Timestamp,UnixTime,PersonID,KP0_X,KP0_Y,KP0_C,KP1_X,KP1_Y,KP1_C,KP2_X,KP2_Y,KP2_C,KP3_X,KP3_Y,KP3_C,KP4_X,KP4_Y,KP4_C,KP5_X,KP5_Y,KP5_C,KP6_X,KP6_Y,KP6_C,KP7_X,KP7_Y,KP7_C,KP8_X,KP8_Y,KP8_C,KP9_X,KP9_Y,KP9_C,KP10_X,KP10_Y,KP10_C,KP11_X,KP11_Y,KP11_C,KP12_X,KP12_Y,KP12_C,KP13_X,KP13_Y,KP13_C,KP14_X,KP14_Y,KP14_C,KP15_X,KP15_Y,KP15_C,KP16_X,KP16_Y,KP16_C
2026-03-14 12:09:50.304109,1773504590.3041093,4195,825.11365,253.7642,0.4580078,823.5795,250.3125,0.16601562,822.5568,250.82387,0.44677734,815.3977,249.92897,0.13806152,819.48865,250.3125,0.6816406,813.3523,261.5625,0.9135742,820.0,262.8409,0.9604492,834.3182,275.625,0.65283203,843.5227,280.22726,0.9013672,863.4659,276.13635,0.6074219,865.51135,279.46024,0.8310547,816.9318,303.49432,0.9667969,821.0227,306.30682,0.97998047,862.9545,325.22726,0.94628906,866.0227,327.7841,0.9716797,855.7955,373.55115,0.9267578,857.3295,377.13068,0.9536133
2026-03-14 12:09:50.368927,1773504590.3689275,4195,824.0909,253.25284,0.37963867,822.5568,249.92897,0.12005615,822.5568,250.3125,0.38085938,812.3295,249.80113,0.12536621,821.0227,249.92897,0.6977539,808.23865,262.32956,0.89990234,823.5795,262.32956,0.95947266,827.15906,276.13635,0.59814453,851.1932,276.9034,0.9038086,858.3523,274.60226,0.5488281,872.15906,273.06818,0.8256836,813.86365,304.77274,0.96240234,823.0682,306.81818,0.9790039,860.3977,324.7159,0.9394531,868.0682,326.25,0.9707031,855.28406,373.29544,0.9199219,859.88635,375.3409,0.9526367
2026-03-14 12:09:50.401242,1773504590.4012427,4195,822.0455,252.61363,0.41479492,820.51135,249.41762,0.1550293,820.0,249.6733,0.38671875,812.8409,249.41762,0.16308594,818.9773,249.28978,0.6582031,810.28406,262.32956,0.9165039,822.0455,262.07385,0.95947266,828.6932,277.1591,0.66064453,847.61365,278.18182,0.89208984,856.8182,277.67044,0.60009766,867.0455,277.67044,0.8120117,815.90906,304.77274,0.9667969,823.5795,306.5625,0.97998047,861.9318,324.9716,0.9472656,867.5568,326.76135,0.9707031,856.8182,374.57385,0.92822266,860.3977,376.61932,0.9536133
2026-03-14 12:09:50.431613,1773504590.4316137,4195,823.0682,253.38068,0.46875,821.53406,250.05682,0.1829834,821.0227,250.3125,0.44433594,813.86365,250.05682,0.17053223,818.9773,249.92897,0.68359375,811.3068,263.0966,0.9194336,821.53406,263.0966,0.9604492,831.25,277.1591,0.65478516,846.5909,279.20456,0.89208984,860.90906,276.13635,0.59765625,867.5568,277.67044,0.8125,814.88635,305.79544,0.9604492,821.0227,307.8409,0.9760742,859.88635,323.18182,0.93408203,865.0,324.7159,0.9633789,852.2159,372.27274,0.9091797,855.28406,374.31818,0.9404297
2026-03-14 12:09:50.479587,1773504590.4795873,4195,824.0909,253.125,0.37329102,822.0455,249.80113,0.12097168,822.0455,250.18466,0.36938477,812.3295,250.05682,0.13476562,821.0227,249.92897,0.6923828,808.23865,263.0966,0.90478516,824.0909,262.8409,0.9614258,825.625,277.67044,0.61083984,851.1932,277.67044,0.90527344,854.7727,276.64774,0.55615234,871.6477,274.3466,0.8251953,814.375,306.05115,0.96533203,824.6023,307.8409,0.97998047,859.375,325.48294,0.9428711,868.0682,327.01706,0.9716797,854.7727,374.31818,0.9243164,860.3977,376.10794,0.95410156
2026-03-14 12:09:50.512955,1773504590.5129554,4195,824.6023,253.25284,0.45703125,823.0682,249.80113,0.16601562,822.0455,250.3125,0.44750977,814.88635,249.6733,0.14282227,818.9773,250.05682,0.69140625,812.3295,262.32956,0.91015625,820.51135,263.35226,0.9589844,833.2955,275.88068,0.6303711,846.0795,279.7159,0.8925781,862.9545,275.11365,0.5830078,868.5795,276.9034,0.81640625,816.4205,305.79544,0.9604492,821.53406,308.0966,0.9760742,863.4659,323.94885,0.9350586,866.53406,326.25,0.96533203,856.8182,373.29544,0.9135742,858.3523,376.36365,0.9448242
2026-03-14 12:09:50.539484,1773504590.539485,4195,824.6023,253.25284,0.45703125,823.0682,249.80113,0.16601562,822.0455,250.3125,0.44750977,814.88635,249.6733,0.14282227,818.9773,250.05682,0.69140625,812.3295,262.32956,0.91015625,820.51135,263.35226,0.9589844,833.2955,275.88068,0.6303711,846.0795,279.7159,0.8925781,862.9545,275.11365,0.5830078,868.5795,276.9034,0.81640625,816.4205,305.79544,0.9604492,821.53406,308.0966,0.9760742,863.4659,323.94885,0.9350586,866.53406,326.25,0.96533203,856.8182,373.29544,0.9135742,858.3523,376.36365,0.9448242
2026-03-14 12:09:50.576655,1773504590.5766556,4195,824.6023,253.25284,0.44995117,823.0682,249.80113,0.1583252,822.5568,250.18466,0.4453125,814.375,249.54546,0.14038086,820.0,249.80113,0.7050781,811.3068,262.32956,0.90771484,822.0455,263.0966,0.9604492,831.76135,275.88068,0.61621094,848.63635,278.69318,0.8984375,862.4432,274.85794,0.5678711,871.13635,275.625,0.82177734,815.90906,306.30682,0.9580078,822.0455,308.60794,0.97509766,863.9773,322.67044,0.9291992,869.0909,324.7159,0.9633789,857.3295,372.27274,0.90625,860.3977,375.3409,0.94189453
2026-03-14 12:09:50.608609,1773504590.6086092,4195,824.0909,252.4858,0.3684082,822.0455,249.28978,0.12121582,822.5568,249.41762,0.36035156,811.8182,249.41762,0.15319824,822.0455,249.03409,0.70458984,806.7045,262.8409,0.9160156,825.625,261.81818,0.9658203,821.0227,278.4375,0.6298828,853.23865,276.64774,0.9091797,848.125,278.94885,0.5625,871.13635,274.85794,0.8256836,812.8409,306.30682,0.9667969,825.11365,307.58524,0.9819336,857.8409,323.69318,0.9448242,867.5568,324.7159,0.97265625,852.2159,373.29544,0.9248047,858.86365,374.57385,0.9550781
2026-03-14 12:09:50.639452,1773504590.6394525,4195,825.625,253.63637,0.45458984,824.0909,250.18466,0.1583252,823.5795,250.56818,0.45239258,814.375,250.05682,0.14318848,821.0227,250.3125,0.7192383,810.7955,263.0966,0.9140625,822.5568,263.35226,0.96435547,830.2273,276.64774,0.6269531,848.125,278.94885,0.9038086,860.3977,275.88068,0.57666016,869.0909,276.64774,0.8276367,814.375,306.05115,0.9614258,821.53406,308.35226,0.97802734,861.4205,324.46024,0.93408203,867.0455,326.50568,0.9658203,854.26135,372.7841,0.9116211,857.8409,375.85226,0.9453125
2026-03-14 12:09:50.672279,1773504590.6722798,4195,825.11365,253.25284,0.44360352,823.0682,249.92897,0.1517334,822.5568,250.3125,0.44360352,813.86365,249.92897,0.13464355,820.0,250.18466,0.71191406,810.7955,262.58524,0.90722656,822.0455,263.35226,0.9604492,831.25,276.13635,0.61035156,848.63635,278.94885,0.8989258,862.9545,274.85794,0.5629883,871.6477,275.88068,0.82177734,815.3977,306.05115,0.9560547,822.5568,308.60794,0.97509766,863.4659,323.18182,0.9248047,869.0909,325.22726,0.9614258,857.3295,372.01706,0.8989258,860.90906,375.3409,0.9375
2026-03-14 12:09:50.704033,1773504590.7040339,4195,825.11365,253.89204,0.37695312,823.0682,250.56818,0.1227417,823.0682,250.82387,0.36938477,812.8409,250.3125,0.13415527,821.53406,250.18466,0.6801758,808.23865,262.8409,0.90771484,823.0682,262.8409,0.95947266,824.0909,276.9034,0.6303711,848.63635,277.67044,0.9003906,853.23865,277.1591,0.5776367,867.5568,276.64774,0.8222656,812.3295,305.79544,0.9667969,821.0227,307.8409,0.98095703,859.375,324.20456,0.9472656,866.0227,325.73865,0.97265625,854.26135,373.29544,0.93115234,858.3523,376.10794,0.95703125
2026-03-14 12:09:50.736540,1773504590.73654,4195,825.11365,253.50853,0.45141602,823.5795,250.3125,0.16357422,823.0682,250.56818,0.43579102,815.3977,249.80113,0.14086914,820.0,250.18466,0.6748047,812.8409,261.81818,0.9140625,820.0,263.0966,0.95947266,832.2727,276.64774,0.65527344,843.01135,280.73865,0.8959961,859.88635,277.92615,0.6074219,864.48865,280.73865,0.8222656,815.90906,304.26135,0.9667969,820.51135,306.81818,0.97998047,862.9545,323.69318,0.94921875,866.53406,325.99432,0.9716797,856.3068,372.7841,0.9316406,858.3523,376.36365,0.9560547
2026-03-14 12:09:50.783135,1773504590.783135,4195,824.0909,253.7642,0.48901367,822.5568,250.3125,0.19384766,821.53406,250.69603,0.46704102,815.3977,250.05682,0.16467285,818.9773,250.18466,0.6826172,812.8409,262.58524,0.91748047,820.0,263.35226,0.95947266,832.78406,275.11365,0.65283203,844.5455,278.69318,0.88671875,861.4205,273.83524,0.6044922,865.51135,276.64774,0.8120117,815.3977,305.2841,0.96240234,819.48865,307.8409,0.9760742,862.4432,323.18182,0.94140625,865.51135,325.48294,0.9667969,855.7955,372.7841,0.9223633,857.3295,375.85226,0.9482422
2026-03-14 12:09:50.816062,1773504590.8160622,4195,824.6023,253.50853,0.4638672,823.0682,250.05682,0.1685791,822.0455,250.56818,0.4567871,816.4205,249.6733,0.13427734,818.9773,250.3125,0.6850586,814.88635,261.5625,0.9086914,819.48865,263.35226,0.95947266,837.38635,274.3466,0.6328125,845.0568,279.7159,0.89746094,866.0227,273.57956,0.59228516,868.5795,276.39206,0.8276367,817.9545,304.26135,0.96435547,820.51135,307.32956,0.9790039,866.0227,322.92615,0.9453125,867.5568,325.73865,0.9716797,858.86365,372.7841,0.92822266,858.86365,376.61932,0.9550781
2026-03-14 12:09:50.841631,1773504590.8416314,4195,824.6023,253.50853,0.4638672,823.0682,250.05682,0.1685791,822.0455,250.56818,0.4567871,816.4205,249.6733,0.13427734,818.9773,250.3125,0.6850586,814.88635,261.5625,0.9086914,819.48865,263.35226,0.95947266,837.38635,274.3466,0.6328125,845.0568,279.7159,0.89746094,866.0227,273.57956,0.59228516,868.5795,276.39206,0.8276367,817.9545,304.26135,0.96435547,820.51135,307.32956,0.9790039,866.0227,322.92615,0.9453125,867.5568,325.73865,0.9716797,858.86365,372.7841,0.92822266,858.86365,376.61932,0.9550781
2026-03-14 12:09:50.920192,1773504590.9201925,4195,826.13635,253.25284,0.5385742,824.6023,249.80113,0.2154541,823.0682,250.3125,0.53027344,818.4659,249.41762,0.14416504,818.4659,250.18466,0.70166016,816.9318,261.179,0.91845703,816.4205,263.86365,0.96240234,840.4545,273.06818,0.6640625,838.9205,280.99432,0.89990234,869.0909,272.8125,0.62841797,864.48865,278.94885,0.8359375,818.9773,303.75,0.9633789,817.9545,307.07385,0.97802734,865.0,323.4375,0.9404297,863.9773,326.76135,0.9667969,856.3068,372.01706,0.91748047,855.7955,376.875,0.9472656
2026-03-14 12:09:50.976546,1773504590.976546,4195,825.11365,253.125,0.34936523,823.0682,249.80113,0.10748291,823.0682,250.18466,0.35009766,812.8409,249.54546,0.12237549,821.53406,249.54546,0.68652344,808.23865,261.69034,0.8989258,824.0909,261.5625,0.95947266,824.6023,274.85794,0.60302734,851.7045,275.11365,0.90527344,854.26135,274.0909,0.5546875,871.6477,272.04544,0.8276367,812.8409,304.51706,0.9667969,822.5568,306.5625,0.9819336,858.86365,325.22726,0.94970703,867.0455,326.76135,0.97509766,854.7727,373.80682,0.93359375,859.375,376.10794,0.9604492
2026-03-14 12:09:51.055239,1773504591.0552397,4195,826.6477,252.86932,0.37817383,824.0909,249.6733,0.12145996,824.6023,249.92897,0.37670898,813.86365,249.6733,0.12963867,822.5568,249.54546,0.6899414,808.75,262.58524,0.9013672,824.0909,262.32956,0.9589844,825.11365,277.41476,0.609375,849.1477,277.92615,0.8984375,854.26135,277.67044,0.5566406,869.0909,276.64774,0.81640625,812.8409,305.2841,0.96240234,822.0455,307.07385,0.9790039,859.88635,325.48294,0.94140625,867.5568,326.76135,0.96972656,853.75,374.31818,0.9223633,857.8409,376.875,0.9526367
2026-03-14 12:09:51.088262,1773504591.0882618,4195,826.13635,253.7642,0.46972656,824.6023,250.3125,0.17089844,823.5795,250.82387,0.45874023,815.3977,249.92897,0.14868164,820.0,250.3125,0.7011719,812.3295,262.32956,0.9199219,821.0227,263.35226,0.9633789,831.76135,275.36932,0.6567383,845.5682,279.20456,0.8984375,860.90906,274.60226,0.60791016,867.0455,277.1591,0.8251953,815.3977,305.53976,0.96777344,820.51135,308.0966,0.97998047,862.9545,324.20456,0.9482422,867.0455,326.76135,0.9716797,857.8409,373.29544,0.9316406,859.375,376.875,0.9560547
2026-03-14 12:09:51.114367,1773504591.1143672,4195,826.13635,253.7642,0.46972656,824.6023,250.3125,0.17089844,823.5795,250.82387,0.45874023,815.3977,249.92897,0.14868164,820.0,250.3125,0.7011719,812.3295,262.32956,0.9199219,821.0227,263.35226,0.9633789,831.76135,275.36932,0.6567383,845.5682,279.20456,0.8984375,860.90906,274.60226,0.60791016,867.0455,277.1591,0.8251953,815.3977,305.53976,0.96777344,820.51135,308.0966,0.97998047,862.9545,324.20456,0.9482422,867.0455,326.76135,0.9716797,857.8409,373.29544,0.9316406,859.375,376.875,0.9560547
2026-03-14 12:09:51.192348,1773504591.1923487,4195,825.11365,253.25284,0.44750977,823.5795,249.92897,0.1538086,822.5568,250.3125,0.44604492,814.88635,249.54546,0.13049316,820.0,249.92897,0.7011719,811.8182,261.81818,0.90625,821.0227,262.8409,0.95947266,834.3182,274.3466,0.6191406,848.125,277.92615,0.89990234,865.51135,273.06818,0.5776367,871.6477,274.60226,0.82714844,814.88635,304.77274,0.9589844,820.51135,307.32956,0.9760742,863.4659,323.18182,0.9301758,868.0682,325.73865,0.96435547,856.8182,372.27274,0.90478516,858.86365,375.3409,0.94140625
2026-03-14 12:09:51.218784,1773504591.2187846,4195,824.0909,253.125,0.5214844,822.5568,249.54546,0.22216797,821.0227,250.05682,0.4909668,816.9318,249.28978,0.18041992,818.4659,249.80113,0.6801758,815.90906,261.81818,0.92578125,819.48865,262.8409,0.9614258,837.38635,274.0909,0.6791992,845.0568,278.4375,0.88720703,865.0,272.04544,0.6298828,867.0455,274.60226,0.8154297,818.4659,304.26135,0.96533203,820.51135,306.5625,0.9770508,865.0,322.41476,0.94384766,866.0227,324.9716,0.9667969,858.3523,371.76135,0.9243164,857.8409,375.08524,0.9482422
2026-03-14 12:09:51.248089,1773504591.2480893,4195,824.0909,252.61363,0.4338379,822.5568,249.16193,0.14941406,821.53406,249.6733,0.4260254,814.375,249.03409,0.13195801,820.0,249.41762,0.6870117,811.8182,261.179,0.9091797,821.0227,261.81818,0.9614258,833.2955,275.36932,0.6357422,846.0795,278.69318,0.90771484,864.48865,275.11365,0.58984375,870.11365,276.64774,0.8364258,815.90906,303.75,0.9658203,821.0227,306.05115,0.98095703,862.9545,325.73865,0.9448242,867.0455,327.7841,0.9716797,855.7955,373.80682,0.9243164,858.3523,377.13068,0.9536133
2026-03-14 12:09:51.280307,1773504591.2803073,4195,826.13635,252.86932,0.40283203,824.0909,249.54546,0.12731934,824.0909,249.80113,0.40698242,814.375,249.16193,0.12121582,821.53406,249.41762,0.7036133,810.28406,261.43466,0.9038086,822.5568,262.07385,0.9614258,828.6932,275.11365,0.6074219,847.61365,277.67044,0.90527344,858.3523,275.36932,0.56347656,869.0909,275.625,0.8305664,813.86365,304.26135,0.9658203,821.53406,306.5625,0.98095703,861.9318,322.92615,0.9482422,868.0682,325.22726,0.9741211,856.3068,372.7841,0.93359375,859.88635,375.85226,0.95947266
2026-03-14 12:09:51.313059,1773504591.3130593,4195,826.13635,252.74147,0.40600586,824.0909,249.54546,0.13513184,824.0909,249.6733,0.4025879,813.86365,249.41762,0.1352539,821.0227,249.41762,0.69677734,809.7727,262.32956,0.9111328,822.5568,262.32956,0.96240234,827.15906,276.64774,0.6308594,847.61365,278.4375,0.90234375,855.7955,276.64774,0.5776367,867.5568,276.9034,0.82470703,815.3977,305.0284,0.96777344,823.0682,307.07385,0.98095703,861.4205,324.20456,0.94970703,867.5568,325.99432,0.97314453,856.3068,374.31818,0.93408203,859.375,377.38635,0.9589844
2026-03-14 12:09:51.392716,1773504591.3927162,4195,825.11365,253.63637,0.52197266,824.0909,250.18466,0.2064209,822.5568,250.69603,0.5078125,816.9318,249.54546,0.15100098,818.9773,250.18466,0.69873047,814.88635,261.5625,0.9194336,818.4659,263.35226,0.9614258,836.875,275.11365,0.65527344,840.4545,281.76135,0.89453125,865.51135,276.13635,0.61035156,863.9773,281.25,0.8232422,816.4205,304.26135,0.96240234,818.4659,307.32956,0.9760742,864.48865,320.88068,0.93847656,865.51135,323.94885,0.9658203,855.7955,370.73865,0.91845703,855.7955,374.82956,0.9472656
2026-03-14 12:09:51.419106,1773504591.4191065,4195,825.11365,253.63637,0.52197266,824.0909,250.18466,0.2064209,822.5568,250.69603,0.5078125,816.9318,249.54546,0.15100098,818.9773,250.18466,0.69873047,814.88635,261.5625,0.9194336,818.4659,263.35226,0.9614258,836.875,275.11365,0.65527344,840.4545,281.76135,0.89453125,865.51135,276.13635,0.61035156,863.9773,281.25,0.8232422,816.4205,304.26135,0.96240234,818.4659,307.32956,0.9760742,864.48865,320.88068,0.93847656,865.51135,323.94885,0.9658203,855.7955,370.73865,0.91845703,855.7955,374.82956,0.9472656
2026-03-14 12:09:51.446643,1773504591.446643,4195,825.625,253.63637,0.5366211,824.6023,250.18466,0.20947266,823.0682,250.69603,0.5292969,817.4432,249.54546,0.14855957,818.4659,250.3125,0.7182617,815.90906,261.30682,0.92578125,817.9545,263.60794,0.9667969,838.40906,273.32385,0.67089844,842.5,279.9716,0.9091797,866.53406,272.55682,0.6328125,866.53406,277.1591,0.8461914,818.9773,304.51706,0.9707031,820.0,307.58524,0.98291016,865.0,322.67044,0.95410156,865.0,325.99432,0.97509766,858.86365,372.27274,0.93847656,857.8409,376.875,0.9614258
2026-03-14 12:09:51.474925,1773504591.4749258,4195,824.6023,252.86932,0.44213867,823.0682,249.54546,0.15319824,822.0455,249.80113,0.4428711,814.375,249.28978,0.1352539,819.48865,249.54546,0.7050781,811.8182,261.5625,0.90625,821.53406,262.32956,0.9614258,833.8068,274.0909,0.60791016,849.1477,276.9034,0.90283203,865.0,272.55682,0.56396484,872.15906,273.06818,0.8286133,815.90906,304.77274,0.9614258,822.0455,306.81818,0.97802734,861.4205,323.4375,0.9370117,866.0227,325.48294,0.96875,854.7727,372.7841,0.91748047,857.3295,375.85226,0.94970703
2026-03-14 12:09:51.530283,1773504591.5302835,4195,826.13635,253.125,0.42529297,824.0909,249.80113,0.13903809,824.0909,250.18466,0.4267578,814.88635,249.54546,0.12536621,821.0227,249.92897,0.703125,811.3068,261.81818,0.91015625,821.53406,262.58524,0.96240234,831.76135,274.85794,0.63378906,847.61365,278.18182,0.9086914,862.4432,274.60226,0.58935547,870.11365,276.13635,0.8378906,814.88635,305.2841,0.9658203,820.51135,307.8409,0.98095703,862.4432,323.94885,0.94384766,867.0455,326.25,0.9716797,856.3068,372.5284,0.92333984,858.86365,375.85226,0.9526367
2026-03-14 12:09:51.557378,1773504591.5573785,4195,825.11365,253.125,0.39501953,823.0682,249.92897,0.13342285,823.0682,250.3125,0.3815918,813.3523,249.6733,0.13842773,821.0227,249.80113,0.671875,809.7727,261.81818,0.9140625,822.0455,262.07385,0.9604492,827.15906,276.64774,0.65771484,846.5909,278.4375,0.90234375,855.7955,277.41476,0.6040039,866.53406,277.67044,0.82714844,814.88635,304.26135,0.9707031,822.5568,306.30682,0.9819336,860.3977,325.73865,0.9526367,866.0227,327.5284,0.9741211,856.3068,374.31818,0.93408203,859.375,376.875,0.9580078
2026-03-14 12:09:51.585069,1773504591.58507,4195,824.6023,252.74147,0.44433594,823.0682,249.54546,0.16015625,822.5568,249.92897,0.42773438,814.88635,249.28978,0.1430664,819.48865,249.54546,0.67529297,812.8409,261.30682,0.921875,820.0,262.07385,0.96435547,833.2955,274.60226,0.6801758,844.03406,278.69318,0.9086914,862.4432,274.60226,0.6328125,865.51135,277.92615,0.8408203,817.4432,303.23865,0.9741211,821.53406,305.53976,0.984375,862.4432,325.73865,0.9604492,866.0227,327.7841,0.97802734,857.8409,374.0625,0.9453125,859.375,376.875,0.96533203
2026-03-14 12:09:51.632113,1773504591.6321135,4195,824.0909,252.61363,0.41088867,822.5568,249.41762,0.1394043,822.0455,249.80113,0.4025879,813.86365,249.16193,0.13806152,820.51135,249.41762,0.69189453,811.3068,261.81818,0.9135742,822.5568,261.81818,0.96435547,830.73865,276.13635,0.64208984,848.63635,277.92615,0.9111328,860.3977,275.625,0.58984375,869.6023,275.88068,0.8378906,815.90906,304.51706,0.96875,823.0682,306.81818,0.98291016,861.9318,324.9716,0.94921875,867.0455,327.01706,0.9741211,855.28406,374.31818,0.9301758,858.3523,376.61932,0.9580078
2026-03-14 12:09:51.664250,1773504591.6642506,4195,825.11365,253.125,0.42871094,823.5795,249.80113,0.14978027,823.0682,250.18466,0.42285156,814.375,249.80113,0.13842773,820.51135,250.05682,0.6899414,811.3068,262.8409,0.90722656,822.0455,263.35226,0.9589844,831.25,277.41476,0.6152344,847.1023,279.7159,0.89208984,860.90906,276.39206,0.5644531,868.5795,277.1591,0.8125,815.3977,305.2841,0.9614258,822.0455,307.32956,0.9770508,861.9318,323.69318,0.94140625,866.53406,325.99432,0.96875,855.28406,374.31818,0.92333984,857.8409,377.38635,0.9526367
2026-03-14 12:09:51.696423,1773504591.6964235,4195,822.0455,252.61363,0.42114258,820.51135,249.54546,0.16064453,820.0,249.6733,0.39526367,813.3523,249.80113,0.16625977,819.48865,249.41762,0.66259766,810.7955,263.0966,0.9135742,822.5568,262.58524,0.9589844,829.2045,277.92615,0.6401367,847.61365,278.69318,0.88671875,856.8182,277.1591,0.57958984,867.0455,276.9034,0.80322266,815.3977,305.53976,0.96240234,822.5568,307.32956,0.9770508,860.90906,322.92615,0.9404297,866.53406,324.46024,0.9667969,853.75,373.29544,0.92089844,856.3068,374.82956,0.94921875
2026-03-14 12:09:51.728014,1773504591.728014,4195,824.0909,252.74147,0.43603516,822.5568,249.54546,0.1550293,822.0455,249.80113,0.4260254,814.88635,249.28978,0.13757324,820.0,249.6733,0.6796875,812.8409,261.69034,0.9091797,821.0227,262.32956,0.95947266,833.2955,275.36932,0.6352539,845.5682,278.69318,0.89746094,862.9545,274.3466,0.5883789,868.0682,276.13635,0.82470703,816.9318,304.00568,0.96533203,821.53406,306.30682,0.97998047,863.4659,324.7159,0.9453125,867.5568,327.01706,0.9716797,857.8409,373.55115,0.9277344,859.375,376.875,0.95410156
2026-03-14 12:09:51.760255,1773504591.7602549,4195,825.625,253.25284,0.40625,823.5795,250.05682,0.13183594,823.5795,250.3125,0.40625,813.3523,249.6733,0.12298584,821.0227,250.05682,0.6904297,809.7727,262.07385,0.90234375,821.53406,262.8409,0.9589844,828.6932,276.9034,0.6113281,846.0795,279.7159,0.89990234,859.375,277.41476,0.5649414,868.0682,278.18182,0.8232422,813.3523,305.0284,0.9633789,821.0227,307.32956,0.9790039,860.3977,325.48294,0.9428711,866.0227,327.7841,0.9707031,853.75,375.85226,0.9248047,856.8182,378.92044,0.9536133
2026-03-14 12:09:51.792508,1773504591.7925084,4195,825.11365,252.86932,0.4338379,823.0682,249.6733,0.15100098,823.0682,250.05682,0.4260254,813.86365,249.54546,0.14196777,820.51135,249.6733,0.6948242,810.7955,262.07385,0.91748047,821.53406,262.58524,0.96435547,830.2273,275.88068,0.6513672,845.5682,278.69318,0.90771484,859.375,275.88068,0.5996094,865.51135,277.92615,0.83447266,815.90906,304.51706,0.96972656,822.0455,306.81818,0.98291016,860.90906,324.46024,0.95166016,865.51135,326.76135,0.97509766,854.7727,373.80682,0.9350586,857.3295,376.61932,0.95947266
2026-03-14 12:09:51.824297,1773504591.8242972,4195,821.53406,252.4858,0.4650879,820.51135,249.28978,0.19091797,819.48865,249.54546,0.42871094,814.88635,249.54546,0.17443848,818.4659,249.54546,0.64941406,814.375,262.32956,0.9194336,821.0227,262.58524,0.9589844,835.8523,277.41476,0.6694336,845.5682,280.22726,0.8886719,864.48865,276.13635,0.6123047,868.0682,278.18182,0.8125,817.4432,303.75,0.96435547,821.53406,305.79544,0.9770508,863.9773,323.4375,0.94140625,866.53406,325.22726,0.9667969,855.28406,372.7841,0.9199219,855.7955,374.82956,0.9472656
2026-03-14 12:09:51.856021,1773504591.856021,4195,823.0682,252.61363,0.44604492,821.0227,249.41762,0.17138672,820.51135,249.6733,0.41625977,813.86365,249.54546,0.16833496,819.48865,249.41762,0.6694336,811.8182,262.58524,0.92333984,821.53406,262.58524,0.96240234,830.73865,278.18182,0.67333984,846.5909,279.9716,0.89501953,858.3523,278.18182,0.6123047,866.0227,279.20456,0.81640625,816.9318,305.53976,0.96777344,823.0682,307.32956,0.97998047,863.4659,324.20456,0.9482422,868.0682,325.99432,0.9707031,857.8409,373.80682,0.9291992,859.88635,375.85226,0.9536133
2026-03-14 12:09:51.887721,1773504591.8877213,4195,823.0682,253.125,0.41430664,821.0227,249.92897,0.14978027,821.0227,250.18466,0.39575195,812.8409,250.05682,0.16003418,820.0,249.92897,0.6850586,809.26135,263.35226,0.9135742,823.5795,262.8409,0.9604492,827.6705,278.69318,0.63623047,850.6818,278.94885,0.8959961,857.8409,277.67044,0.5727539,871.13635,276.64774,0.8120117,814.88635,306.05115,0.9604492,823.5795,307.8409,0.9760742,861.4205,323.69318,0.9326172,868.5795,324.9716,0.96435547,854.7727,373.03976,0.9086914,859.375,374.82956,0.94189453
2026-03-14 12:09:51.936373,1773504591.936373,4195,823.5795,253.125,0.41259766,821.53406,249.92897,0.14672852,821.53406,250.05682,0.39257812,812.3295,249.92897,0.15429688,820.51135,249.80113,0.67822266,808.75,262.8409,0.9160156,822.5568,262.8409,0.9614258,826.6477,279.20456,0.64501953,847.1023,280.48294,0.89501953,854.7727,279.7159,0.5830078,866.0227,279.9716,0.8125,813.86365,304.51706,0.9667969,822.0455,306.30682,0.97998047,860.3977,323.94885,0.94970703,867.0455,325.48294,0.97265625,854.26135,374.82956,0.93408203,858.3523,377.38635,0.95703125
2026-03-14 12:09:51.968605,1773504591.968605,4195,826.13635,254.01988,0.43603516,824.0909,250.82387,0.14990234,824.0909,251.20738,0.42773438,813.86365,250.56818,0.13220215,820.51135,250.82387,0.6855469,810.7955,262.8409,0.9135742,820.51135,263.86365,0.9604492,830.2273,277.67044,0.6503906,842.5,282.01706,0.9013672,859.88635,278.4375,0.6040039,862.9545,282.5284,0.8276367,814.88635,305.53976,0.96777344,821.0227,308.0966,0.98095703,861.4205,323.4375,0.94921875,866.0227,325.73865,0.97265625,856.3068,373.29544,0.93359375,859.88635,376.875,0.95703125
2026-03-14 12:09:52.000406,1773504592.0004067,4195,823.5795,252.86932,0.4194336,822.0455,249.80113,0.15063477,821.53406,250.05682,0.39990234,813.86365,249.80113,0.15002441,820.0,249.6733,0.6694336,810.7955,262.32956,0.9160156,821.53406,262.58524,0.9614258,829.7159,277.41476,0.65478516,846.0795,279.20456,0.8989258,858.86365,277.67044,0.5996094,866.53406,278.94885,0.8222656,814.88635,304.77274,0.96875,821.53406,306.5625,0.98095703,860.90906,323.94885,0.9526367,866.53406,325.73865,0.9741211,854.7727,373.80682,0.93603516,857.8409,376.36365,0.95947266
